"73.74476779870055","18.710175925035774"
"73.83765555727571","18.59128775997796"
"73.81889305547784","18.40616952066426"
"73.76772318957438","18.62777334979947"
"73.72244971976963","18.59636574569113"
"73.82028006024598","18.646438823939047"
"73.61411956875354","18.548954258700487"
"73.6905759384035","18.467148119358292"
"73.7255880323145","18.524290010345794"
"73.7828096531703","18.4389553980647"
"73.77260532000611","18.53771479673556"
"73.84107045450016","18.66741812761891"
"73.88666496795283","18.5511786144083"
"73.75342041635545","18.3794631857606"
"73.7188121269029","18.417983468741358"
"73.63583891383345","18.51165329037245"
"73.67333163074422","18.47181980528125"
"73.8691846557752","18.64751532090175"
"73.92338121095216","18.55530977424436"
"73.92813332483608","18.526431003505984"
"73.89856324946282","18.460395003871948"
"73.82159651478115","18.41709082682131"
"73.76529775142363","18.607567770612132"
"73.81222601331186","18.614007256072444"
"73.63861330625444","18.644309202882486"
"73.90722070268889","18.644910236726925"
"73.94201529044403","18.631623824872808"
"73.63693354423127","18.487028966080416"
"73.76389497938985","18.429088388428678"
"73.9557364035632","18.570461850692173"
"73.6915125551973","18.630383046809854"
"73.68334748241311","18.515342711629348"
"73.73194953021537","18.398190427809794"
"73.82087259753199","18.59274204876547"
"73.6186344934884","18.543262011956163"
"73.70643356185947","18.48396710306529"
"73.98473070086243","18.556165870458962"
"73.76499239196963","18.63517633940029"
"73.70709437616296","18.499850627763077"
"73.7934776076077","18.397000122159614"
"73.8477528389528","18.718248069949304"
"73.93815250257182","18.46948112406531"
"73.81755618690099","18.514656296562464"
"73.67881822607673","18.424957787671943"
"73.93149299608042","18.66616117578157"
"73.97496781447208","18.58171103202613"
"73.86061158549116","18.483692671722967"
"73.67792308288539","18.5516673579435"
"73.88232426359298","18.644726092728146"
"73.65334104806256","18.516082554256396"
"73.75818548662066","18.37935122832986"
"73.7217343259684","18.406618554652102"
"73.67082777469736","18.61933114340919"
"73.87185015488747","18.5603225094515"
"73.88763309649502","18.706715887487793"
"73.92558642112604","18.49475288611379"
"73.77562003582449","18.72348769028014"
"73.74279955833653","18.532000793738526"
"73.86794134858059","18.50894830482421"
"73.75442874048956","18.483291728786746"
"73.74008281526864","18.513099770012833"
"73.84591955428243","18.688032291531975"
"73.83326902513754","18.470210203823957"
"73.97089039662761","18.542127560602786"
"73.91303844260105","18.472615237246703"
"73.77885869177835","18.441432895434488"
"73.92571993311913","18.58778244001858"
"73.8367763388704","18.610977476267536"
"73.90444015076747","18.600528926787554"
"73.73324889789384","18.534010467718822"
"73.70666771816458","18.681663923280357"
"73.80456269025342","18.391503262739135"
"73.69410076304126","18.451263875671927"
"73.81691943684915","18.61198846885309"
"73.87959578434328","18.521516926579267"
"73.89743951380409","18.700755612415772"
"73.64965731592035","18.508236354805984"
"73.78359021630727","18.406881368175124"
"73.96707733579024","18.603457653303842"
